unifrac.S3.10.ribosomal_protein_S19_rpsS.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
ERR4183043_filtp_woHU_1	5	1.42706104338072	0.283950617283951	3.52173913043478	0.716049382716049	0.886682880001534	1.6094379124341	0.886682880001534	
ERR4183044_filtp_woHU_1	5	1.55958115625988	0.21875	4.57142857142857	0.78125	0.969022255665134	1.6094379124341	0.969022255665134	
ERR4183116_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
ERR4183117_filtp_woHU_1	1
ERR4183124_filtp_woHU_1	1
ERR4183125_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
ERR5891183_filtp_woHU_1	5	1.6094379124341	0.2	5	0.8	1	1.6094379124341	1	
ERR5891186_filtp_woHU_1	5	1.56071040904141	0.222222222222222	4.5	0.777777777777778	0.969723899868247	1.6094379124341	0.969723899868247	
IA6_filtp_woHU_1	1
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	8	1.81243222243671	0.208333333333333	4.8	0.791666666666667	0.87159565975227	2.07944154167984	0.87159565975227	
SRR13165308_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR17689980_filtp_woHU_1	1
SRR17689995_filtp_woHU_1	4	1.33217904021012	0.28	3.57142857142857	0.72	0.960964047443681	1.38629436111989	0.960964047443681	
SRR17689998_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR17689999_filtp_woHU_1	1
SRR20770299_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR24605825_filtp_woHU_1	10	1.71331745028384	0.269510926118626	3.71042471042471	0.730489073881374	0.744084314406819	2.30258509299405	0.744084314406819	
SRR24605827_filtp_woHU_1	11	2.25039536846272	0.117717003567182	8.49494949494949	0.882282996432818	0.938487762160055	2.39789527279837	0.938487762160056	
SRR24605828_filtp_woHU_1	6	1.74786809746676	0.183673469387755	5.44444444444444	0.816326530612245	0.975503759006108	1.79175946922805	0.975503759006109	
SRR24605834_filtp_woHU_1	18	1.85010374194349	0.270071561611607	3.702722323049	0.729928438388393	0.640091966332433	2.89037175789616	0.640091966332433	
SRR24605835_filtp_woHU_1	4	0.983087758574786	0.486111111111111	2.05714285714286	0.513888888888889	0.709147917027245	1.38629436111989	0.709147917027245	
SRR24605838_filtp_woHU_1	4	1.33217904021012	0.28	3.57142857142857	0.72	0.960964047443681	1.38629436111989	0.960964047443681	
SRR24605839_filtp_woHU_1	7	1.80951425584928	0.183673469387755	5.44444444444444	0.816326530612245	0.929906376575379	1.94591014905531	0.929906376575379	
SRR24605841_filtp_woHU_1	6	1.58325845942048	0.25	4	0.75	0.883633370779725	1.79175946922805	0.883633370779725	
SRR24605842_filtp_woHU_1	2	0.304636097349238	0.834710743801653	1.1980198019802	0.165289256198347	0.439496986921513	0.693147180559945	0.439496986921513	
SRR5830676_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR5881985_filtp_woHU_1	2	0.450561208866305	0.722222222222222	1.38461538461538	0.277777777777778	0.650022421648354	0.693147180559945	0.650022421648354	
SRR5882128_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
SRR5882551_filtp_woHU_1	4	1.32966134885476	0.277777777777778	3.6	0.722222222222222	0.959147917027245	1.38629436111989	0.959147917027245	
SRR6263202_filtp_woHU_1	1
SRR6263206_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6263248_filtp_woHU_1	3	0.943348392329039	0.42	2.38095238095238	0.58	0.858672711073255	1.09861228866811	0.858672711073255	
SRR6263258_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6263259_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR6263322_filtp_woHU_1	3	1.03972077083992	0.375	2.66666666666667	0.625	0.946394630357186	1.09861228866811	0.946394630357186	
SRR6263654_filtp_woHU_1	1
SRR6263655_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
SRR6263736_filtp_woHU_1	1
SRR6263737_filtp_woHU_1	1
SRR6265700_filtp_woHU_1	3	0.950270539233235	0.44	2.27272727272727	0.56	0.864973520717927	1.09861228866811	0.864973520717927	
SRR6265865_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266108_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266134_filtp_woHU_1	1
SRR6266334_filtp_woHU_1	1
SRR6266336_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
SRR6266338_filtp_woHU_1	5	1.56071040904141	0.222222222222222	4.5	0.777777777777778	0.969723899868247	1.6094379124341	0.969723899868247	
SRR6266357_filtp_woHU_1	1
SRR6429834_filtp_woHU_1	2	0.693147180559945	0.5	2	0.5	1	0.693147180559945	1	
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	2	0.636514168294813	0.555555555555556	1.8	0.444444444444444	0.918295834054489	0.693147180559945	0.91829583405449	
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	4	1.15374194270109	0.387755102040816	2.57894736842105	0.612244897959184	0.832248889600231	1.38629436111989	0.832248889600231	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	3	1.09861228866811	0.333333333333333	3	0.666666666666667	1	1.09861228866811	1	
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	4	1.33217904021012	0.28	3.57142857142857	0.72	0.960964047443681	1.38629436111989	0.960964047443681	
unifrac.S3.37.uS4_arch.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
CS1_filtp_woHU_1	148	4.67611870905766	0.0142868127643214	69.9946178686761	0.985713187235679	0.935745462246576	4.99721227376411	0.93574546224657	
ERR4182668_filtp_woHU_1	455	5.07830805556841	0.0165915688657409	60.27157576791	0.983408431134259	0.829748573957188	6.12029741895095	0.829748573957181	
ERR4182669_filtp_woHU_1	559	5.767531184985	0.00737976560146281	135.505658852062	0.992620234398537	0.911696950800706	6.3261494731551	0.911696950800705	
ERR4182670_filtp_woHU_1	715	5.75317802677586	0.00813027181807847	122.997117731833	0.991869728181922	0.875369856576131	6.57228254269401	0.875369856576133	
ERR4182673_filtp_woHU_1	811	6.57257992213214	0.00180949508737957	552.640350877192	0.99819050491262	0.981235726762824	6.69826805411541	0.981235726762822	
ERR4183043_filtp_woHU_1	752	6.32563046080609	0.0028528113286131	350.531417893013	0.997147188671387	0.955138503390309	6.62273632394984	0.955138503390293	
ERR4183044_filtp_woHU_1	730	6.3325958049633	0.00284552431922779	351.429082240765	0.997154475680772	0.960496440175644	6.59304453414244	0.96049644017565	
ERR4183116_filtp_woHU_1	651	5.79002629814932	0.00945759454974237	105.735131141485	0.990542405450258	0.893728128523007	6.47850964220857	0.893728128523004	
ERR4183117_filtp_woHU_1	494	5.58114729026225	0.00880053507253241	113.629454545455	0.991199464927468	0.899817062682877	6.20253551718792	0.899817062682866	
ERR4183124_filtp_woHU_1	595	5.74972824318085	0.00647383015653396	154.468062309406	0.993526169843466	0.900003596770591	6.38856140554563	0.900003596770582	
ERR4183125_filtp_woHU_1	357	5.20669563777764	0.0111114866895019	89.9969579178636	0.988888513310498	0.885833564332349	5.87773578177964	0.885833564332347	
ERR5891181_filtp_woHU_1	195	5.20932109958275	0.00605867346938774	165.052631578948	0.993941326530612	0.987923674509403	5.27299955856375	0.987923674509403	
ERR5891183_filtp_woHU_1	168	4.67820167495884	0.0163513688016529	61.1569595261599	0.983648631198347	0.913004403185455	5.12396397940326	0.913004403185457	
ERR5891186_filtp_woHU_1	141	4.36336109538632	0.023860623658629	41.9100529100528	0.976139376341371	0.881707981805699	4.94875989037817	0.881707981805697	
ERR5891188_filtp_woHU_1	207	5.29589466409237	0.0053135802469136	188.197026022304	0.994686419753086	0.993094680105857	5.33271879326537	0.993094680105852	
ERR5891191_filtp_woHU_1	218	5.32138207316833	0.00542005420054198	184.500000000001	0.994579945799458	0.988278754296403	5.38449506278909	0.988278754296403	
ERR5891194_filtp_woHU_1	306	5.34014417502978	0.00992411992625558	100.764602547211	0.990075880073744	0.933006861941861	5.72358510195238	0.933006861941863	
HTP3_filtp_woHU_1	130	4.79988720275511	0.00917590027700828	108.981132075472	0.990824099722992	0.986102358722054	4.86753445045558	0.986102358722052	
IA6_filtp_woHU_1	185	5.09485052022606	0.00728970706799245	137.179723502305	0.992710292932008	0.975958476958727	5.22035582507832	0.97595847695872	
RDP_CKDN230001569-1A_HT3KTDSX5_L3_filtp_woHU_1	435	4.77854115450265	0.0192630787146292	51.9127816905278	0.980736921285371	0.786546334982395	6.07534603108868	0.786546334982392	
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	822	5.93788719794195	0.00934953092158625	106.957237575544	0.990650469078414	0.884701560017988	6.71174039505618	0.884701560018002	
SRR13165308_filtp_woHU_1	1346	6.51743262019945	0.00383375675184311	260.840753529613	0.996166243248157	0.904584296152713	7.20489251020467	0.904584296152689	
SRR17689980_filtp_woHU_1	327	5.52721459644122	0.00597293383827134	167.421911421911	0.994027066161729	0.954620486721704	5.78996017089725	0.954620486721698	
SRR17689983_filtp_woHU_1	287	5.30998025214883	0.00906436992951722	110.32206405694	0.990935630070483	0.938244887025609	5.65948221575962	0.938244887025604	
SRR17689995_filtp_woHU_1	235	4.93318003961019	0.013704	72.9713952130764	0.986296	0.903581421488828	5.45958551414416	0.903581421488824	
SRR17689998_filtp_woHU_1	311	5.33274375761872	0.00942701244865085	106.078145695364	0.990572987551349	0.929082954596358	5.73979291217923	0.92908295459636	
SRR17689999_filtp_woHU_1	199	4.76024909320589	0.0183350054257694	54.5404801786711	0.981664994574231	0.899296233795426	5.29330482472449	0.899296233795428	
SRR17690002_filtp_woHU_1	327	5.56705908735223	0.00535057629252473	186.895755770663	0.994649423707475	0.961502138708067	5.78996017089725	0.961502138708066	
SRR20770298_filtp_woHU_1	428	5.87971877773415	0.0036235939643347	275.969109630527	0.996376406035665	0.970391026546801	6.0591231955818	0.970391026546803	
SRR20770299_filtp_woHU_1	390	5.5250097837059	0.00688470980678768	145.249404559375	0.993115290193212	0.926059989016866	5.96614673912369	0.926059989016869	
SRR24605825_filtp_woHU_1	702	5.71035063278902	0.00965453072078108	103.578312496073	0.990345469279219	0.871286032488732	6.55393340402581	0.871286032488725	
SRR24605827_filtp_woHU_1	1100	6.553663508069	0.00229686210933837	435.376593106871	0.997703137890662	0.935827823777712	7.00306545878646	0.935827823777734	
SRR24605828_filtp_woHU_1	609	5.89163008632175	0.00625279572287816	159.928461494613	0.993747204277122	0.918870410908583	6.4118182677099	0.918870410908579	
SRR24605834_filtp_woHU_1	247	4.66044687230713	0.0181364841113552	55.137478348072	0.981863515888645	0.845910033482875	5.50938833662798	0.845910033482875	
SRR24605835_filtp_woHU_1	884	6.3491151203645	0.00352002384052778	284.088984991097	0.996479976159472	0.93583245670894	6.78445706263764	0.935832456708939	
SRR24605838_filtp_woHU_1	859	6.13007030211971	0.0044410926883461	225.169810714401	0.995558907311654	0.907383063705978	6.75576892198425	0.907383063705974	
SRR24605839_filtp_woHU_1	1037	6.670392547974	0.00188940392254365	529.267452061668	0.998110596077456	0.960585941384612	6.94408720822953	0.96058594138462	
SRR24605841_filtp_woHU_1	964	6.45810391331818	0.00255917534155639	390.750873440286	0.997440824658444	0.939894936104793	6.87109129461055	0.939894936104799	
SRR24605842_filtp_woHU_1	418	5.07246808608484	0.0168312353854569	59.413345312968	0.983168764614543	0.840441337247712	6.03548143252476	0.840441337247713	
SRR5830676_filtp_woHU_1	462	5.61943072568931	0.00691528438912219	144.607212622088	0.993084715610878	0.915878297344284	6.13556489108174	0.915878297344284	
SRR5881985_filtp_woHU_1	1135	5.80372024080025	0.0194551957119051	51.4001511374195	0.980544804288095	0.825049783808265	7.0343879299155	0.825049783808271	
SRR5882128_filtp_woHU_1	342	5.68751478399634	0.00413359788359788	241.92	0.995866402116402	0.97475565880301	5.8348107370626	0.974755658803004	
SRR5882551_filtp_woHU_1	432	5.23476361683782	0.0154127045867576	64.8815394060811	0.984587295413242	0.862623021526164	6.06842558824411	0.862623021526161	
SRR6263181_filtp_woHU_1	293	3.95609126194763	0.116127299142019	8.61123962572349	0.883872700857981	0.696473775403845	5.68017260901707	0.696473775403845	
SRR6263202_filtp_woHU_1	533	5.56996530872408	0.00737125312220698	135.662143657413	0.992628746877793	0.887146022515021	6.27852142416584	0.887146022515024	
SRR6263206_filtp_woHU_1	623	4.6973440343847	0.0866120037911336	11.5457437332996	0.913387996208866	0.730019438148359	6.43454651878745	0.730019438148356	
SRR6263248_filtp_woHU_1	544	5.3080837236365	0.0115084080583674	86.8929911876849	0.988491591941633	0.84269352166728	6.29894924685594	0.842693521667282	
SRR6263258_filtp_woHU_1	830	5.2259798768619	0.0437063612209588	22.8799646565055	0.956293638779041	0.777510621927602	6.72142570079064	0.777510621927602	
SRR6263259_filtp_woHU_1	426	4.08875939689866	0.101761327573145	9.82691582203668	0.898238672426855	0.675332456574707	6.05443934626937	0.675332456574706	
SRR6263322_filtp_woHU_1	505	4.89028794389273	0.0537090595525174	18.6188328064502	0.946290940447483	0.785644154433946	6.22455842927536	0.785644154433942	
SRR6263654_filtp_woHU_1	447	5.15766804100827	0.0209074047192787	47.8299441478694	0.979092595280721	0.845164853568254	6.10255859461357	0.84516485356825	
SRR6263655_filtp_woHU_1	391	4.78633817547048	0.0535821805927028	18.6629209363716	0.946417819407297	0.8019052914501	5.96870755998537	0.801905291450099	
SRR6263736_filtp_woHU_1	381	4.85992628031791	0.0316555279857442	31.5900591028	0.968344472014256	0.817784006079507	5.9427993751267	0.817784006079502	
SRR6263737_filtp_woHU_1	407	5.13500229514032	0.0228311434678516	43.7998211262654	0.977168856532148	0.854578456121879	6.00881318544259	0.854578456121881	
SRR6265700_filtp_woHU_1	439	5.13279303839656	0.0268427549384726	37.2540002802299	0.973157245061527	0.843585098778469	6.08449941307517	0.843585098778462	
SRR6265795_filtp_woHU_1	205	3.5749117092636	0.120609632411392	8.29121173828855	0.879390367588608	0.671595905939338	5.32300997913841	0.67159590593934	
SRR6265865_filtp_woHU_1	293	4.28181620095473	0.0696459767292556	14.3583311910096	0.930354023270744	0.753817972742149	5.68017260901707	0.75381797274215	
SRR6265866_filtp_woHU_1	475	5.28658902983961	0.0182445163913399	54.8109896996046	0.98175548360866	0.857750934023181	6.16331480403464	0.857750934023184	
SRR6266047_filtp_woHU_1	228	3.97179704244859	0.110291113994618	9.0669135869713	0.889708886005382	0.731542494047014	5.42934562895444	0.731542494047019	
SRR6266108_filtp_woHU_1	346	4.60845420088078	0.0579427881164543	17.2584032026589	0.942057211883546	0.788249800979961	5.84643877505772	0.788249800979961	
SRR6266133_filtp_woHU_1	592	6.07436916068115	0.00348114783240358	287.261572373255	0.996518852167596	0.951572467628763	6.38350663488401	0.951572467628772	
SRR6266134_filtp_woHU_1	482	5.51483198320558	0.00910885627172369	109.783266984272	0.990891143728276	0.892664595437681	6.1779441140506	0.89266459543769	
SRR6266221_filtp_woHU_1	328	4.94337014472993	0.0153990882696551	64.9389095308043	0.984600911730345	0.853333079966438	5.79301360838414	0.853333079966439	
SRR6266334_filtp_woHU_1	589	6.10286256640315	0.00395671669294241	252.734799482535	0.996043283307058	0.956797553296967	6.37842618365159	0.95679755329696	
SRR6266336_filtp_woHU_1	587	6.16648220251942	0.0031416889579548	318.300128810647	0.996858311042045	0.967287559938582	6.3750248198281	0.967287559938585	
SRR6266338_filtp_woHU_1	402	5.54164386429749	0.00645510917040305	154.916047676628	0.993544890829597	0.924153780001888	5.99645208861902	0.924153780001899	
SRR6266341_filtp_woHU_1	283	4.26814089131271	0.063151603692144	15.8349106203996	0.936848396307856	0.756032422002676	5.64544689764324	0.756032422002679	
SRR6266357_filtp_woHU_1	396	5.18437510208703	0.015580751522227	64.1817564816069	0.984419248477773	0.866747380967571	5.98141421125448	0.866747380967575	
SRR6266358_filtp_woHU_1	622	6.04812002775829	0.00506130743776679	197.577407082236	0.994938692562233	0.940179753047097	6.43294009273918	0.940179753047104	
SRR6429832_filtp_woHU_1	172	5.02838885645156	0.00887167924713265	112.718232044199	0.991128320752867	0.976861437948423	5.14749447681345	0.976861437948425	
SRR6429834_filtp_woHU_1	179	5.07275103188754	0.0078609485544589	127.211111111111	0.992139051445541	0.977901243855019	5.18738580584075	0.977901243855023	
shotgun_illumina_1st_ARH_ECA53_filtp_woHU_1	368	5.81429098513234	0.00352523944020898	283.668674698794	0.996474760559791	0.984124807654501	5.90808293816893	0.9841248076545	
shotgun_illumina_1st_COP_ECA53_filtp_woHU_1	343	5.58342314217984	0.00573179816350875	174.465319865319	0.994268201836491	0.956437299171708	5.83773044716594	0.956437299171697	
shotgun_illumina_1st_DEH_ECA53_filtp_woHU_1	347	5.49449192556091	0.00691127007307299	144.691205730203	0.993088729926927	0.939337809450688	5.84932477994686	0.939337809450681	
shotgun_illumina_1st_DEP_ECA53_filtp_woHU_1	371	5.85317161279823	0.00321825462374901	310.727433628319	0.996781745376251	0.989346129638205	5.91620206260743	0.989346129638207	
shotgun_illumina_2nd_BARR2_ECA53_filtp_woHU_1	351	5.7918461518396	0.00344192747938844	290.534883720931	0.996558072520612	0.988237060865615	5.86078622346587	0.988237060865618	
shotgun_illumina_2nd_PRH_ECA55_filtp_woHU_1	468	6.08021401228322	0.00258104335872296	387.440217391302	0.997418956641277	0.988898977704782	6.14846829591765	0.988898977704764	
shotgun_illumina_2nd_PRP_ECA55_filtp_woHU_1	354	5.29258517235476	0.0229137735134452	43.641873278237	0.977086226486555	0.901740915596125	5.86929691313377	0.901740915596124	
shotgun_illumina_3rd_ARH_ECA55_filtp_woHU_1	900	6.42001712598114	0.00321285011208743	311.25012531328	0.996787149887913	0.943787790822609	6.80239476332431	0.943787790822626	
shotgun_illumina_3rd_COP_ECA55_filtp_woHU_1	1041	6.72106927738782	0.00169486649532968	590.016973464027	0.99830513350467	0.967347460262421	6.94793706861497	0.967347460262435	
shotgun_illumina_3rd_DEP_ECA55_filtp_woHU_1	1120	6.84189764427947	0.00160714252478647	622.222350897512	0.998392857475214	0.974478823936438	7.02108396428914	0.974478823936459	
unifrac.S3.38.ribosomal_protein_L5_rplE.unifrac	Richness R	Shannon H	Simpson λ	Simpson dominance 1/λ	Gini 1-λ	Pielou J	Hmax	Efficiency η	
CS1_filtp_woHU_1	130	4.39755841800832	0.0227038952907679	44.0453053184505	0.977296104709232	0.903446798942887	4.86753445045558	0.903446798942888	
ERR4182668_filtp_woHU_1	433	5.02882555605428	0.0173340106777598	57.6900533056113	0.98266598932224	0.828371407458079	6.07073772800249	0.828371407458076	
ERR4182669_filtp_woHU_1	529	5.78448972799069	0.0066673984466078	149.983536758445	0.993332601553392	0.922420730136247	6.2709884318583	0.922420730136247	
ERR4182670_filtp_woHU_1	658	5.6407773964152	0.00985630239292793	101.457926120197	0.990143697607072	0.869255549194554	6.48920493132532	0.869255549194552	
ERR4182673_filtp_woHU_1	763	6.54575366974571	0.00164554096876416	607.702888583213	0.998354459031236	0.986213529576906	6.63725803128446	0.986213529576908	
ERR4183043_filtp_woHU_1	774	6.32787044503479	0.00289561795646728	345.349426282748	0.997104382043533	0.951334596587582	6.65157187358973	0.95133459658759	
ERR4183044_filtp_woHU_1	696	6.24745446817081	0.00313277900142056	319.205408216331	0.996867220998579	0.954487505233083	6.54534966033442	0.954487505233103	
ERR4183116_filtp_woHU_1	611	5.68774040871941	0.00842478280749891	118.697421981003	0.991575217192501	0.886617995786908	6.4150969591716	0.886617995786914	
ERR4183117_filtp_woHU_1	471	5.46955655886052	0.0110575555330288	90.435901227266	0.988942444466971	0.888656809842273	6.15485809401642	0.888656809842279	
ERR4183124_filtp_woHU_1	616	5.80126192491873	0.0062162852309362	160.867779204108	0.993783714769064	0.903166569470867	6.42324696353352	0.90316656947088	
ERR4183125_filtp_woHU_1	383	5.19508754505239	0.0121148207846563	82.5435239839883	0.987885179215344	0.873412405021515	5.94803498918065	0.873412405021516	
ERR5891181_filtp_woHU_1	208	5.24694948214824	0.00624904740131082	160.024390243901	0.993750952598689	0.983028018498344	5.33753807970132	0.98302801849834	
ERR5891183_filtp_woHU_1	140	4.33541277600996	0.0294581325165533	33.9464831804282	0.970541867483447	0.877322235250028	4.9416424226093	0.877322235250029	
ERR5891186_filtp_woHU_1	133	4.31000104198815	0.0245137175206851	40.7934863064397	0.975486282479315	0.881327882525918	4.89034912822175	0.88132788252592	
ERR5891188_filtp_woHU_1	232	5.41525296247201	0.00466112370874276	214.54054054054	0.995338876291257	0.994219583753372	5.44673737166631	0.99421958375337	
ERR5891191_filtp_woHU_1	220	5.35285811213484	0.00505429956970151	197.851351351352	0.994945700430299	0.992441184737516	5.39362754635236	0.992441184737511	
ERR5891194_filtp_woHU_1	295	5.5414792694241	0.00488288798989925	204.796833773087	0.995117112010101	0.974415910427056	5.68697535633982	0.974415910427049	
HTP3_filtp_woHU_1	146	4.89470105662072	0.00872093023255811	114.666666666667	0.991279069767442	0.982160396709414	4.98360662170834	0.982160396709414	
IA6_filtp_woHU_1	169	4.88596623857806	0.0117819821050475	84.8753623188405	0.988218017894953	0.952448870845071	5.12989871492307	0.952448870845069	
RDP_CKDN230001569-1A_HT3KTDSX5_L3_filtp_woHU_1	441	4.77871535368193	0.0195430346051464	51.1691259931896	0.980456965394854	0.784805408965103	6.08904487544685	0.784805408965105	
RUP_CKDN230001570-1A_HT3KTDSX5_L3_filtp_woHU_1	810	5.99081263267538	0.00605393275242257	165.181881083802	0.993946067247577	0.894547110127564	6.69703424766648	0.89454711012756	
SRR13165308_filtp_woHU_1	1330	6.40729295316589	0.005040719566856	198.384374837127	0.994959280433144	0.890775969321028	7.1929342212158	0.890775969321042	
SRR17689980_filtp_woHU_1	321	5.46005486526442	0.00669860501462572	149.284813452443	0.993301394985374	0.946047052855193	5.77144112313002	0.946047052855191	
SRR17689983_filtp_woHU_1	284	5.28527820143556	0.00994598490741842	100.543084401237	0.990054015092582	0.935617331325619	5.64897423816121	0.935617331325622	
SRR17689995_filtp_woHU_1	213	4.90524028146651	0.0131035737443381	76.3150587397648	0.986896426255662	0.914936200052703	5.36129216570943	0.914936200052707	
SRR17689998_filtp_woHU_1	289	5.24678409474017	0.00949774679470349	105.288130081301	0.990502253205297	0.925942288417385	5.66642668811243	0.925942288417379	
SRR17689999_filtp_woHU_1	208	4.70038557699603	0.017927254204588	55.7809906965048	0.982072745795412	0.880628017413426	5.33753807970132	0.880628017413427	
SRR17690002_filtp_woHU_1	317	5.41256505639388	0.00826771507382285	120.95240233498	0.991732284926177	0.939860631231044	5.75890177387728	0.939860631231048	
SRR20770298_filtp_woHU_1	478	5.99265277745271	0.00318324129193559	314.145208700766	0.996816758708064	0.971317808738432	6.16961073249146	0.971317808738433	
SRR20770299_filtp_woHU_1	411	5.56563972892813	0.00701001200798389	142.65310799198	0.992989987992016	0.924740970285692	6.01859321449623	0.924740970285691	
SRR24605825_filtp_woHU_1	718	5.45556215461859	0.0223013380560362	44.8403587931504	0.977698661943964	0.829557880157293	6.57646956904822	0.829557880157301	
SRR24605827_filtp_woHU_1	1093	6.49859548483971	0.00260766900636989	383.484252624566	0.99739233099363	0.928811107926161	6.99668148817654	0.928811107926156	
SRR24605828_filtp_woHU_1	647	6.13635999686756	0.0030943538185211	323.169249106081	0.996905646181479	0.948088949146803	6.4723462945009	0.948088949146799	
SRR24605834_filtp_woHU_1	233	4.50383571846963	0.0250788283747241	39.8742710408218	0.974921171625276	0.826234442636069	5.4510384535657	0.826234442636067	
SRR24605835_filtp_woHU_1	882	6.38543540923374	0.00304773490530024	328.112526539275	0.9969522650947	0.941500234216804	6.78219205600679	0.941500234216802	
SRR24605838_filtp_woHU_1	861	6.08255333257502	0.00480520201789906	208.107795733679	0.995194797982101	0.900039697371779	6.75809450442773	0.900039697371782	
SRR24605839_filtp_woHU_1	1009	6.63084432161181	0.00188950856230965	529.238141571396	0.99811049143769	0.958669585504019	6.91671502035361	0.958669585504019	
SRR24605841_filtp_woHU_1	919	6.4091053839091	0.00267063122226798	374.443312001262	0.997329368777732	0.939298934410859	6.82328612235569	0.93929893441086	
SRR24605842_filtp_woHU_1	450	5.0964574091962	0.0172139934053618	58.0922727487814	0.982786006594638	0.834220145795779	6.10924758276437	0.834220145795783	
SRR5830676_filtp_woHU_1	461	5.63771996864627	0.00625813751627508	159.791950464395	0.993741862483725	0.919183775310921	6.13339804299665	0.91918377531091	
SRR5881985_filtp_woHU_1	1087	5.7696557417182	0.0185334133730038	53.9566015106867	0.981466586626996	0.825276750234538	6.99117688712121	0.825276750234522	
SRR5882128_filtp_woHU_1	362	5.70671098408163	0.00432139407571296	231.406805877804	0.995678605924287	0.968610930820815	5.89164421182577	0.968610930820816	
SRR5882551_filtp_woHU_1	408	5.16381798149604	0.0151895487484423	65.8347404890847	0.984810451251558	0.859023202875337	6.01126717440416	0.859023202875339	
SRR6263181_filtp_woHU_1	299	4.076431783193	0.0898856089492689	11.1252514355707	0.910114391050731	0.715107821121417	5.70044357339069	0.715107821121417	
SRR6263202_filtp_woHU_1	483	5.41872506466266	0.00996557936391603	100.345395233202	0.990034420636084	0.87681399069694	6.18001665365257	0.876813990696941	
SRR6263206_filtp_woHU_1	613	4.92510174920499	0.0500485561929164	19.9805963661652	0.949951443807084	0.767345234863401	6.41836493593621	0.7673452348634	
SRR6263248_filtp_woHU_1	523	5.31202065377165	0.0096023410657947	104.141270670148	0.990397658934205	0.848622337494441	6.25958146406492	0.848622337494433	
SRR6263258_filtp_woHU_1	812	5.14329196937366	0.0431603357186592	23.1694212602632	0.956839664281341	0.767712770837703	6.69950034016168	0.767712770837705	
SRR6263259_filtp_woHU_1	401	4.05717694417518	0.0953469031654345	10.4880176156841	0.904653096834566	0.676877386246095	5.99396142730657	0.676877386246096	
SRR6263322_filtp_woHU_1	498	4.87164989862434	0.0421013909570925	23.7521843641496	0.957898609042907	0.784408887741204	6.21060007702465	0.78440888774121	
SRR6263654_filtp_woHU_1	443	5.07907828336357	0.0254662672105589	39.2676316372498	0.974533732789441	0.833514421764954	6.09356977004514	0.833514421764958	
SRR6263655_filtp_woHU_1	338	4.74667137767974	0.0384444460943043	26.0115595773443	0.961555553905696	0.81515266458088	5.82304589548302	0.815152664580878	
SRR6263736_filtp_woHU_1	365	5.02672488348279	0.020317989272651	49.2174686471583	0.979682010727349	0.852002091261893	5.89989735358249	0.852002091261888	
SRR6263737_filtp_woHU_1	395	4.99825734724906	0.0291007071767888	34.3634260818794	0.970899292823211	0.835984754315125	5.97888576490112	0.835984754315127	
SRR6265700_filtp_woHU_1	447	4.98251328943855	0.0387277624554448	25.8212697196352	0.961272237544555	0.816462998624278	6.10255859461357	0.816462998624274	
SRR6265795_filtp_woHU_1	211	3.76150489658658	0.0988495009587492	10.1163889579707	0.901150499041251	0.702840920438125	5.35185813347607	0.702840920438125	
SRR6265865_filtp_woHU_1	288	4.26596570399335	0.0598610972762713	16.7053402877798	0.940138902723729	0.753310166821248	5.66296048013595	0.753310166821246	
